seq,contents,reply_contents
"9775","성경 녹음 기능이 카카오톡으로.전송ㅇㅣ
잘되었는데 갑자기 안되네요ㅠ","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 해당 상황을 영상으로 녹화하시어 dev@goodtv.co.kr로 보내주실 수 있을까요</p><p>기본 낭독녹음 ->녹음->절선택->공유 -> 카카오톡 선택 시 음원공유가 정상적으로 작동됩니다.</p><p></p><p>카카오톡전송 과정을 캡쳐하여 보내주셔도 좋습니다. 그렇게 해주시면 문제를 재현 혹은 확인하는데</p><p>도움이 됩니다.</p><p></p><p>이용에 불편을 드려 죄송합니다. 재문의 부탁드립니다.</p><p>감사합니다.</p>"
"9774","■첨부해드리는 각장 하단의 '홈~설정' 바를 기존에는 화면 연속 2회터치시 사라지고 똔 반대로 나타나게 되는것은 과거나 지금동일한데, 문제는 과거엔 하단 바가 사라지며 성경구절이 더 많이 화면에 표현되어 매우 유용하게 이용하여 왔는데 어느때부터는 2회텆디하니 기존 바보다 글크기만 작아질뿐 화면에 표현되는 성경구절은 그대로로 왜? 굳이  글자크기만 작아지게하는 방식으로 실용적이지도 않게 바꾸었는지 도저히 이해하기가 어렵습니다.
많은이들이 사용하는 소중한 앱으로 개선변경시에는 그 이유와 문제점은 없는지 깊이 생각하고 진행해야된다고 봅니다.
저는 성경을 한 화면에 터 많이 표헌되었던 지난 과거와같이 개선되기를 요청드립니다.
혹여 지금같이 사용한다면 하단 바의 글자크기 줄여서 무엇을 개서했다고 쌀수있는지요?
다시 개선을 부탁드립니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의 주셔서 감사합니다.</p><p>기존에 두번탭으로 하단 바 숨김처리하는 기능이 업데이트와 함께 사이드 오류가 발생하게 되었습니다.</p><p>해당 문제를 확인중에 있습니다. 다만 한정된 인원으로 관리되다 보니 개발 후 업데이트까지 다소 시간이 지체 될 수 있습니다.</p><p>너른 마음으로 양해 부탁드립니다.</p><p></p><p>바이블 애플을 이용해주셔서 감사합니다.</p>"
"9773","저번에 문의드린 찬송곡 오류에 대해 체크한 찬송곡을 올려드립니다.
바이블애플 찬송곡 번호와 겉습니다.
288. 447. 431. 364. 288. 이며 추가로 계속 체크해서 올리겠습니다. 
감사합니다. 수고하세요 샬롬...","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 찬송가 장을 알려주셔서 감사합니다. 남겨주신 찬송가 파일들 점검하였는데</p><p>음원 파일에는 문제가 없었습니다.</p><p></p><p>저희가 제공하는 음원들은 인터넷 연결을 기본으로 제공됩니다.</p><p>혹 이용하시는 환경에서 와이파이나 인터넷 연결이 불안정한 경우 찬송가 음원이 끊기실 수 있습니다.</p><p>또는 음원을 다운받아 이용하시는 경우 다운 받으실때 인터넷연결이 불완전하여 음원다운로드파일이 손상된 경우 그러실 수 있습니다.</p><p></p><p>이용하실 때, 인터넷 연결을 원활하게 연결되는 환경에서 이용해주세요.</p><p>다운받은 음원이 이상할때는 음원을 삭제하고 다운받아 주세요.</p><p>음원을 다운 받는 방법은 자주묻는 질문에서 확인 하실 수 있습니다.</p><p></p><p>바이블 애플을 이용해주셔서 감사합니다. 오늘도 주님 안에서 승리하세요!</p>"
"9772","샬롬~ 안녕하세요.
좋은 앱을 만들어 주셔서 성경 말씀을 잘 보고 잘 듣고 있습니다.
통독 중에 느낀 몇가지를 의견으로 내어 놓습니다.
1. 음성으로 성경말씀을 청취할 때 ,장이 넘어가서 1,2절 정도까지 음성이 조금 약하다는 느낌이 있습니다.
2. 성경 말씀을 읽을 때 좌측 상단에 ""창세기 1장""이라고 표기되어 있습니다. 이 표기를 ""창세기1장(총50장)""이라고 표기된다면 좋겠습니다. 계획없이 통독하는 사람의 예를 들면 ""창세기가 50장이니 지금 20장 읽고 있으니 25장까지 더 읽고 내일 나머지를 읽어야겠다""라고 짧은 계획을 잡는데 도움이 될 수 있을것입니다. 또 통독하면서  출애굽기는 40장이구나 라는 작은 지식도 쌓을 수 있을겁니다.
3. 이미 관리자께서도 생각하고 계시겠지만 오류 음원은 해당 장절만을 녹음하셔서 원음원 오류 장절을 잘라내고 맞게 녹음된 신음원으로 교체하는 것이 가능한 시대라고 봅니다.
감사합니다~","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 좋은 의견 감사드립니다. 제안 주신 부분 개선할 수 있도록 검토해 보겠습니다.</p><p>다만 한정된 인원으로 운영관리되다 보니 개발과 관리가 다소 시간이 지체 될 수 있습니다.</p><p>너른 마음으로 이해해주시고 앱이 계속 무료로 보급 될 수 있도록 관심과 기도 부탁드립니다.</p><p></p><p>항상 주님안에서 평안하세요.</p><p>감사합니다.</p>"
"9771","고린도후서 8장 12절
""할 마음만 있으면 있는 대로 받으실 터이요 없는 것은 받지 아니하시리라""에서  시작 단어 ""할""단어의 음성이 누락되었슴.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>음원 오류를 찾아주셔서 감사합니다.</p><p>말씀 주신 내용이 수정될 수 있도록 노력하겠습니다.</p><p>음원은 일부만이 아닌 전체 재녹음을 하는 부분으로 시간이 오래 걸리는 점 양해 부탁드립니다.</p><p></p><p>항상 성도님들께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 항상 주님 안에서 평안하세요.</p><p></p>"
"9770","고린도후서 5장이 음성으로 시작하면  ""5장""이라는 음성이 들려야 하는데 음성이 안들렸고,  1절 ""만일 땅에 있는 우리의 장막 집이"" 녹음된 음성이 재생되지 않으면서 ""무너지면""으로 시작됨.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>음원 오류를 찾아주셔서 감사합니다.</p><p>배경음악 끄기 버전에서 해당 음원에 앞부분이 소실 된 것 같습니다.</p><p>배경음악이 있는 버전에서는 전체 음원을 들으실 수 있으니 참고하여주세요</p><p></p><p>말씀 주신 내용이 수정될 수 있도록 노력하겠습니다.</p><p>항상 성도님들께 좋은 서비스를 제공하기 위해 노력하는 다번역성경찬송이 되겠습니다.</p><p>감사합니다. 항상 주님 안에서 평안하세요.</p><p></p>"
"9768","고린도전서 15장 35절.
""누가 묻기를""이 ""내가 묻기를""로 녹음되어 있습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>음원 오류를 찾아주셔서 감사합니다.</p><p>말씀 주신 내용이 수정될 수 있도록 노력하겠습니다.</p><p>음원은 일부만이 아닌 전체 재녹음을 하는 부분으로 시간이 오래 걸리는 점 양해 부탁드립니다.</p><p></p><p>항상 성도님들께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 항상 주님 안에서 평안하세요.</p><p></p>"
"9767","구약성경 목록 아래 부분이 보이지가 않습니다. 전에는 괜찮았는데 업데이트 후에요.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>해당 문제를 해결하여 2/13 추가 업데이트가 있었습니다.</p><p>업데이트 후 이용 하시면 정상 작동 하실 거에요</p><p>현재 바이블 애플 최신 버전은 4.0.9.5 입니다.</p><p></p><p>감사합니다.</p>"
"9766","사무엘상 19장 녹음 아니되었습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 통독녹음을 하시는데 사무엘상 19장이 녹음이 안되신다는 문의이실까요?</p><p>아니면 성경음원 중 사무엘상 19장 음원이 재생이 안된다는 말씀이실까요</p><p></p><p>좀 더 성도님의 이용하시는 것과 그 상황을 자세하게 알려주시면 저희가 문제를 해결하는데</p><p>큰 도움이 됩니다.</p><p></p><p>감사합니다.</p>"
"9765","성경을 다양한 버전으로 읽게 해주셔서 감사합니다 제안하고 싶은것이 있어서 요청드립니다
혹시 ""전수성경"" 도 올려주시면 좋겠다는 생각이듭니다 시중엔 절판되어 전수성경책을 구하기 힘들지만 온라인상에 pdf 파일은 배포되고 있더라구요 꼭 부탁드립니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의 주신 부분에 대해 내부적으로 검토해 보도록 하겠습니다.</p><p>항상 주님안에서 평안하세요.</p><p>감사합니다.</p>"
"9764","오류 문의 신속하게 해결해 주셔서 감사드립니다 ??","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p>"
"9763","제가 보낸 내용이 오타가 아닌것을 확인했어요...
저의 무지함이었습니다.
수고하세요~","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>아닙니다. 성도님</p><p>성도님의 관심과 문의가 저희가 발전하는데 큰 도움이 되고 있습니다.</p><p></p><p>앞으로도 많은 관심과 사랑 부탁드립니다.</p><p>감사합니다.</p>"
"9762","업데이트 후 구약과 신약 스크롤 기능이 예전과 같이 작동하지않아 매우 불편합니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의 남겨주셔서 감사합니다.</p><p>해당 문제 확인하여 수정 후 업데이트 되었습니다.</p><p></p><p>항상 바이블 애플을 이용해주시고 관심가져주셔서 감사합니다.</p>"
"9759","성경을 업데이트 했는데 구약 리스트란이 아모스까지만 뜨닙다.슬라이드도 안됩니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의 남겨주셔서 감사합니다.</p><p>해당 문제 확인하여 수정 후 업데이트를 기다리는 중입니다.</p><p></p><p><strong>임시 해결 방법 안내</strong></p><p>업데이트 적용 전까지, <strong>검색화면에서 성경 권 이름을 검색</strong>하면 원하는 성경 권으로 이동하실 수 있습니다.</p><p>이용에 불편을 드려 죄송합니다. 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.</p><p></p><p>항상 바이블 애플을 이용해주시고 관심가져주셔서 감사합니다.</p>"
"9758","찬양이 연속해서 다음곡으로 넘어가지 않고 멈춰 있어요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 찬송가 화면에서 아래 연속재생이라는 글이 보이실까요?</p><p>간주점프 오른쪽 버튼의 글자가 연속재생이라고 보이셔야</p><p>찬송가가 순차적으로 재생이 됩니다. 연속재생이라고 설정되어 있으신데도</p><p>그러시다면 앱을 삭제하고 다시 설치 부탁드립니다.</p><p>(주의 : 앱을 삭제시 성경녹음한 음원이 모두 삭제되오니 모두 내보내기하신 후 삭제 해주세요)</p><p></p><p>오늘도 주님안에서 승리하세요 감사합니다.</p>"
"9756","2월 13일 업데이트이후 성경목록에서 욥기이후 성경이 화면에서 내려가지 않아 성경찾기가 더이상 안됩니다.
빠른 시정부탁 드립니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의 남겨주셔서 감사합니다.</p><p>해당 문제 확인하여 수정 후 업데이트를 기다리는 중입니다.</p><p></p><p><strong>임시 해결 방법 안내</strong></p><p>업데이트 적용 전까지, <strong>검색화면에서 성경 권 이름을 검색</strong>하면 원하는 성경 권으로 이동하실 수 있습니다.</p><p>이용에 불편을 드려 죄송합니다. 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.</p><p></p><p>항상 바이블 애플을 이용해주시고 관심가져주셔서 감사합니다.</p>"
"9754","개혁한글 갈라디아서 3장 28절
... 자주자나 = 자유자나 . 가 아닐까요
개혁한글 10장 14절 
... 네 응식과 = 네 음식과 아닐까요

첨부파일이 하나만 올려지네요 2개인데요.수고들 하세요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>네이버 국어사전 뜻입니다.</p><p><a href=""https://ko.dict.naver.com/#/entry/koko/616c2017be71409e96876bd2755b95e5"" target=""_blank"" style=""color: rgba(var(--blueLink),1);"">응식 (應食)</a></p><p>[응ː식]</p><p>직무에 따라서 보수로 받는 쌀이나 그 밖의 급료.</p><p></p><p>해당 본문 개역개정과 함께 보시면 더 이해하시는데 도움이 되실거에요</p><p></p><p><strong style=""color: rgb(51, 61, 73);"">개역개정 레위기 10:13 이는 </strong><strong style=""color: rgb(33, 116, 192);"">여호와</strong><strong style=""color: rgb(51, 61, 73);"">의 </strong><strong style=""color: rgb(33, 116, 192);"">화제</strong><strong style=""color: rgb(51, 61, 73);"">물 중 네 </strong><strong style=""color: rgb(33, 116, 192);"">소득</strong><strong style=""color: rgb(51, 61, 73);"">과 네 아들들의 소득인즉 너희는 그것을 거룩한 곳에서 먹으라 내가 명령을 받았느니라</strong></p><p></p><p><strong style=""color: rgb(51, 61, 73);"">갈라디아서 3장 28절의 자주자도 자유인과 같은 뜻으로 해당글자가 오타가 아닌 것으로 확인되었습니다. </strong></p><p></p><p><strong style=""color: rgb(51, 61, 73);"">감사합니다. </strong></p>"
